Date,XOM,CVX
2016-09-08,58.58149337768555,69.51781463623047
2016-09-09,57.12763214111328,67.6149673461914
2016-09-12,57.42367935180664,68.269287109375
2016-09-13,56.055362701416016,66.3864517211914
2016-09-14,55.65406799316406,65.71210479736328
2016-09-15,55.9698371887207,66.43317413330078
2016-09-16,55.27908706665039,65.32486724853516
2016-09-19,55.147518157958984,65.45838928222656
2016-09-20,54.298885345458984,65.23136901855469
2016-09-21,54.798851013183594,66.51995086669922
2016-09-22,54.95672607421875,66.75366973876953
2016-09-23,54.89751052856445,66.24623107910156
2016-09-26,54.64095687866211,65.95246124267578
2016-09-27,54.75938034057617,66.08601379394531
2016-09-28,57.16712188720703,68.2024917602539
2016-09-29,56.87765121459961,67.6149673461914
2016-09-30,57.41708755493164,68.71661376953125
2016-10-03,57.26578903198242,68.4028091430664
2016-10-04,56.73950958251953,67.6149673461914
2016-10-05,57.232879638671875,68.25592041015625
2016-10-06,57.259220123291016,68.2225570678711
2016-10-07,57.06184768676758,68.28263854980469
2016-10-10,58.18019485473633,69.42435455322266
2016-10-11,57.71969985961914,68.79674530029297
