date,pair,spread_model,ml_model,feature_set,n_features,z_score,label,prediction_probability,threshold,ML_signal
2022-03-01,XOM-CVX,Kalman,knn,minimal,5,-3.078185001020447,0.0,0.6,0.6499999999999999,0
2022-03-02,XOM-CVX,Kalman,knn,minimal,5,-2.340473088261223,0.0,0.6,0.6499999999999999,0
2022-03-07,XOM-CVX,Kalman,knn,minimal,5,2.0491681736114975,1.0,0.6,0.6499999999999999,0
2022-03-09,XOM-CVX,Kalman,knn,minimal,5,-3.9378420663945315,1.0,0.6,0.6499999999999999,0
2022-03-14,XOM-CVX,Kalman,knn,minimal,5,-2.1545048383224783,1.0,0.6,0.6499999999999999,0
2022-03-15,XOM-CVX,Kalman,knn,minimal,5,-2.6911306894683036,1.0,0.8,0.6499999999999999,1
2022-04-27,XOM-CVX,Kalman,knn,minimal,5,2.1017215417576565,1.0,0.6,0.6499999999999999,0
2022-05-09,XOM-CVX,Kalman,knn,minimal,5,-2.1928613099486904,1.0,0.4,0.6499999999999999,0
2022-06-07,XOM-CVX,Kalman,knn,minimal,5,2.41831704850112,1.0,0.8,0.6499999999999999,1
2022-08-04,XOM-CVX,Kalman,knn,minimal,5,-2.3967504288057864,1.0,0.8,0.6499999999999999,1
2022-10-05,XOM-CVX,Kalman,knn,minimal,5,2.74639378032425,1.0,1.0,0.6499999999999999,1
2022-10-06,XOM-CVX,Kalman,knn,minimal,5,2.590921845310878,1.0,0.6,0.6499999999999999,0
2023-01-31,XOM-CVX,Kalman,knn,minimal,5,2.39541181531109,0.0,0.8,0.6499999999999999,1
2023-02-10,XOM-CVX,Kalman,knn,minimal,5,2.607297640373674,1.0,0.8,0.6499999999999999,1
2023-03-15,XOM-CVX,Kalman,knn,minimal,5,-2.131817767505079,1.0,0.6,0.6499999999999999,0
2023-03-16,XOM-CVX,Kalman,knn,minimal,5,-2.120184881880847,1.0,0.8,0.6499999999999999,1
2023-05-04,XOM-CVX,Kalman,knn,minimal,5,-2.0345009477976563,1.0,0.6,0.6499999999999999,0
2023-10-04,XOM-CVX,Kalman,knn,minimal,5,-2.1768952425128956,0.0,0.2,0.6499999999999999,0
2023-10-05,XOM-CVX,Kalman,knn,minimal,5,-3.9876947292005016,1.0,0.8,0.6499999999999999,1
2023-10-06,XOM-CVX,Kalman,knn,minimal,5,-3.136034533276318,1.0,0.8,0.6499999999999999,1
2023-10-27,XOM-CVX,Kalman,knn,minimal,5,4.218788241127052,1.0,1.0,0.6499999999999999,1
2024-02-02,XOM-CVX,Kalman,knn,minimal,5,-2.940788895578249,1.0,0.6,0.6499999999999999,0
2024-02-05,XOM-CVX,Kalman,knn,minimal,5,-2.1938710648733393,1.0,0.6,0.6499999999999999,0
2024-03-06,XOM-CVX,Kalman,knn,minimal,5,2.7286784563386792,0.0,1.0,0.6499999999999999,1
2024-04-26,XOM-CVX,Kalman,knn,minimal,5,-3.760547201956902,1.0,0.8,0.6499999999999999,1
2024-08-01,XOM-CVX,Kalman,knn,minimal,5,2.6498869376257486,0.0,0.4,0.6499999999999999,0
2024-08-02,XOM-CVX,Kalman,knn,minimal,5,3.6755132515724562,0.0,0.8,0.6499999999999999,1
2024-08-05,XOM-CVX,Kalman,knn,minimal,5,2.5588424898371027,0.0,0.8,0.6499999999999999,1
2024-08-07,XOM-CVX,Kalman,knn,minimal,5,2.686879499027224,1.0,1.0,0.6499999999999999,1
2024-08-08,XOM-CVX,Kalman,knn,minimal,5,2.1174577895934155,1.0,0.2,0.6499999999999999,0
2024-08-20,XOM-CVX,Kalman,knn,minimal,5,-2.505957859173499,1.0,0.6,0.6499999999999999,0
2024-08-21,XOM-CVX,Kalman,knn,minimal,5,-2.4453032981365883,1.0,0.4,0.6499999999999999,0
2024-10-04,XOM-CVX,Kalman,knn,minimal,5,2.479124102147385,1.0,0.8,0.6499999999999999,1
2024-10-17,XOM-CVX,Kalman,knn,minimal,5,-2.1013167279041904,0.0,0.6,0.6499999999999999,0
2024-11-01,XOM-CVX,Kalman,knn,minimal,5,-4.311311991979458,0.0,0.4,0.6499999999999999,0
2024-11-26,XOM-CVX,Kalman,knn,minimal,5,-2.813175233956017,0.0,0.4,0.6499999999999999,0
2025-01-08,XOM-CVX,Kalman,knn,minimal,5,-2.2376093879054344,0.0,0.6,0.6499999999999999,0
2025-01-10,XOM-CVX,Kalman,knn,minimal,5,-3.1051257151159564,1.0,0.8,0.6499999999999999,1
2025-04-11,XOM-CVX,Kalman,knn,minimal,5,2.9776537025527525,0.0,0.6,0.6499999999999999,0
2025-04-14,XOM-CVX,Kalman,knn,minimal,5,2.195012696956003,0.0,0.6,0.6499999999999999,0
2025-04-21,XOM-CVX,Kalman,knn,minimal,5,2.0847667939152372,1.0,0.2,0.6499999999999999,0
2025-06-13,XOM-CVX,Kalman,knn,minimal,5,2.1003870321159472,1.0,0.8,0.6499999999999999,1
2025-07-18,XOM-CVX,Kalman,knn,minimal,5,-3.3135416017656505,1.0,1.0,0.6499999999999999,1
2025-08-05,XOM-CVX,Kalman,knn,minimal,5,-2.2321382294808205,1.0,0.8,0.6499999999999999,1
2025-10-31,XOM-CVX,Kalman,knn,minimal,5,-2.5222940373599787,1.0,0.6,0.6499999999999999,0
2025-12-09,XOM-CVX,Kalman,knn,minimal,5,2.4924838845479456,1.0,0.6,0.6499999999999999,0
2012-04-23,XOM-CVX,OLS,knn,reduced,7,2.004726998556291,1.0,0.6,0.6499999999999999,0
2012-04-24,XOM-CVX,OLS,knn,reduced,7,2.066043018625427,1.0,0.8,0.6499999999999999,1
2012-04-25,XOM-CVX,OLS,knn,reduced,7,2.037739453783806,1.0,0.6,0.6499999999999999,0
2012-11-02,XOM-CVX,OLS,knn,reduced,7,2.113843027517198,0.0,0.6,0.6499999999999999,0
2012-11-05,XOM-CVX,OLS,knn,reduced,7,2.0183035483699534,0.0,0.6,0.6499999999999999,0
2012-11-06,XOM-CVX,OLS,knn,reduced,7,2.1248858423312535,0.0,0.4,0.6499999999999999,0
2012-11-14,XOM-CVX,OLS,knn,reduced,7,2.1674239468392487,1.0,0.8,0.6499999999999999,1
2012-11-15,XOM-CVX,OLS,knn,reduced,7,2.6172308788203087,1.0,0.4,0.6499999999999999,0
2012-11-16,XOM-CVX,OLS,knn,reduced,7,2.47509652761746,1.0,0.8,0.6499999999999999,1
2012-11-19,XOM-CVX,OLS,knn,reduced,7,2.36330735015659,1.0,0.6,0.6499999999999999,0
2012-11-20,XOM-CVX,OLS,knn,reduced,7,2.5891077265227658,1.0,0.6,0.6499999999999999,0
2012-11-21,XOM-CVX,OLS,knn,reduced,7,2.645084638072483,1.0,0.8,0.6499999999999999,1
2012-11-23,XOM-CVX,OLS,knn,reduced,7,2.6760969339447302,1.0,0.6,0.6499999999999999,0
2012-11-26,XOM-CVX,OLS,knn,reduced,7,2.546641893731433,1.0,0.6,0.6499999999999999,0
2012-11-27,XOM-CVX,OLS,knn,reduced,7,2.426082183900923,1.0,0.4,0.6499999999999999,0
2013-02-12,XOM-CVX,OLS,knn,reduced,7,-2.124529059328966,1.0,0.8,0.6499999999999999,1
2013-02-14,XOM-CVX,OLS,knn,reduced,7,-2.083038247347977,1.0,0.8,0.6499999999999999,1
2013-03-04,XOM-CVX,OLS,knn,reduced,7,-2.2847996283495737,0.0,0.4,0.6499999999999999,0
2013-03-05,XOM-CVX,OLS,knn,reduced,7,-2.0387866003052277,0.0,0.8,0.6499999999999999,1
2013-03-06,XOM-CVX,OLS,knn,reduced,7,-2.2352047099494077,0.0,0.8,0.6499999999999999,1
2013-03-07,XOM-CVX,OLS,knn,reduced,7,-2.715081903696532,0.0,0.4,0.6499999999999999,0
2013-03-08,XOM-CVX,OLS,knn,reduced,7,-2.526995912519669,0.0,0.4,0.6499999999999999,0
2013-03-11,XOM-CVX,OLS,knn,reduced,7,-2.4417482124929,0.0,0.8,0.6499999999999999,1
2013-03-12,XOM-CVX,OLS,knn,reduced,7,-2.2505901512939444,0.0,0.2,0.6499999999999999,0
2013-03-13,XOM-CVX,OLS,knn,reduced,7,-2.2219508966538464,1.0,0.4,0.6499999999999999,0
2013-03-14,XOM-CVX,OLS,knn,reduced,7,-2.4531414442261674,1.0,0.6,0.6499999999999999,0
2013-03-15,XOM-CVX,OLS,knn,reduced,7,-2.5648689802541376,1.0,1.0,0.6499999999999999,1
2013-03-18,XOM-CVX,OLS,knn,reduced,7,-2.6661617466010386,1.0,0.8,0.6499999999999999,1
2013-03-19,XOM-CVX,OLS,knn,reduced,7,-2.8357058402042385,1.0,0.8,0.6499999999999999,1
2013-03-20,XOM-CVX,OLS,knn,reduced,7,-3.0428608596217717,1.0,0.8,0.6499999999999999,1
2013-03-21,XOM-CVX,OLS,knn,reduced,7,-3.213029505360055,1.0,0.8,0.6499999999999999,1
2013-03-22,XOM-CVX,OLS,knn,reduced,7,-2.840942033221286,1.0,0.8,0.6499999999999999,1
2013-03-25,XOM-CVX,OLS,knn,reduced,7,-2.6210184994701655,1.0,0.6,0.6499999999999999,0
2013-03-26,XOM-CVX,OLS,knn,reduced,7,-2.28298473749743,0.0,0.2,0.6499999999999999,0
2013-04-09,XOM-CVX,OLS,knn,reduced,7,-2.0643524816877994,1.0,0.8,0.6499999999999999,1
2013-04-10,XOM-CVX,OLS,knn,reduced,7,-2.3592735416005373,1.0,0.6,0.6499999999999999,0
2013-04-11,XOM-CVX,OLS,knn,reduced,7,-2.441341532478389,1.0,0.6,0.6499999999999999,0
2013-04-12,XOM-CVX,OLS,knn,reduced,7,-2.230645357626629,0.0,0.2,0.6499999999999999,0
2013-04-15,XOM-CVX,OLS,knn,reduced,7,-2.3892251213937565,0.0,0.6,0.6499999999999999,0
2013-04-16,XOM-CVX,OLS,knn,reduced,7,-2.4195214085754775,0.0,0.6,0.6499999999999999,0
2013-04-17,XOM-CVX,OLS,knn,reduced,7,-2.015569410949974,0.0,0.0,0.6499999999999999,0
2013-04-25,XOM-CVX,OLS,knn,reduced,7,-2.043601453715822,1.0,0.8,0.6499999999999999,1
2013-04-26,XOM-CVX,OLS,knn,reduced,7,-2.4487718066165893,1.0,0.8,0.6499999999999999,1
2013-04-29,XOM-CVX,OLS,knn,reduced,7,-2.6544433328164194,1.0,0.8,0.6499999999999999,1
2013-04-30,XOM-CVX,OLS,knn,reduced,7,-2.4640209578334993,1.0,0.8,0.6499999999999999,1
2013-05-01,XOM-CVX,OLS,knn,reduced,7,-2.60130546638607,1.0,0.4,0.6499999999999999,0
2013-05-02,XOM-CVX,OLS,knn,reduced,7,-2.5347550959843974,1.0,0.8,0.6499999999999999,1
2013-05-03,XOM-CVX,OLS,knn,reduced,7,-2.2879974393232207,1.0,0.6,0.6499999999999999,0
2013-09-23,XOM-CVX,OLS,knn,reduced,7,-2.1727535644299065,1.0,1.0,0.6499999999999999,1
2013-09-24,XOM-CVX,OLS,knn,reduced,7,-2.08078456799899,1.0,1.0,0.6499999999999999,1
2013-09-25,XOM-CVX,OLS,knn,reduced,7,-2.046761743913995,1.0,1.0,0.6499999999999999,1
2013-12-16,XOM-CVX,OLS,knn,reduced,7,2.4905205024335006,0.0,0.4,0.6499999999999999,0
2013-12-17,XOM-CVX,OLS,knn,reduced,7,2.668638828328994,1.0,0.6,0.6499999999999999,0
2013-12-18,XOM-CVX,OLS,knn,reduced,7,2.9537565324670823,1.0,0.8,0.6499999999999999,1
2013-12-19,XOM-CVX,OLS,knn,reduced,7,2.5174815849266916,1.0,0.2,0.6499999999999999,0
2013-12-20,XOM-CVX,OLS,knn,reduced,7,2.343231484313726,0.0,0.0,0.6499999999999999,0
2013-12-23,XOM-CVX,OLS,knn,reduced,7,2.2682102736553977,0.0,0.0,0.6499999999999999,0
2013-12-24,XOM-CVX,OLS,knn,reduced,7,2.3292728500213946,0.0,0.0,0.6499999999999999,0
2013-12-26,XOM-CVX,OLS,knn,reduced,7,2.5790895240734835,0.0,0.2,0.6499999999999999,0
2013-12-27,XOM-CVX,OLS,knn,reduced,7,2.6598813173624007,0.0,0.2,0.6499999999999999,0
2013-12-30,XOM-CVX,OLS,knn,reduced,7,2.458606669858998,0.0,0.2,0.6499999999999999,0
2013-12-31,XOM-CVX,OLS,knn,reduced,7,2.5713285659913514,0.0,0.2,0.6499999999999999,0
2014-01-02,XOM-CVX,OLS,knn,reduced,7,2.246014282542684,0.0,0.4,0.6499999999999999,0
2014-01-03,XOM-CVX,OLS,knn,reduced,7,2.111548821808304,0.0,0.0,0.6499999999999999,0
2014-01-06,XOM-CVX,OLS,knn,reduced,7,2.219890313317962,0.0,0.2,0.6499999999999999,0
2014-01-07,XOM-CVX,OLS,knn,reduced,7,2.4303811870208576,1.0,0.6,0.6499999999999999,0
2014-01-08,XOM-CVX,OLS,knn,reduced,7,2.6778001981140322,1.0,0.8,0.6499999999999999,1
2014-01-09,XOM-CVX,OLS,knn,reduced,7,2.3492701022889273,1.0,0.2,0.6499999999999999,0
2014-01-10,XOM-CVX,OLS,knn,reduced,7,3.042733333289657,1.0,0.8,0.6499999999999999,1
2014-01-13,XOM-CVX,OLS,knn,reduced,7,2.7658389461397745,1.0,0.8,0.6499999999999999,1
2014-01-14,XOM-CVX,OLS,knn,reduced,7,2.838649583157067,1.0,1.0,0.6499999999999999,1
2014-01-15,XOM-CVX,OLS,knn,reduced,7,2.774513986991421,1.0,1.0,0.6499999999999999,1
2014-01-16,XOM-CVX,OLS,knn,reduced,7,2.8513865649344194,1.0,1.0,0.6499999999999999,1
2014-01-17,XOM-CVX,OLS,knn,reduced,7,2.774879049390558,1.0,1.0,0.6499999999999999,1
2014-01-21,XOM-CVX,OLS,knn,reduced,7,2.329096992145631,1.0,0.6,0.6499999999999999,0
2014-01-22,XOM-CVX,OLS,knn,reduced,7,2.1116558286185936,1.0,1.0,0.6499999999999999,1
2014-01-23,XOM-CVX,OLS,knn,reduced,7,2.2275550359090244,1.0,1.0,0.6499999999999999,1
2014-01-24,XOM-CVX,OLS,knn,reduced,7,2.0030128536198704,1.0,1.0,0.6499999999999999,1
2014-01-28,XOM-CVX,OLS,knn,reduced,7,2.0978428177412782,1.0,1.0,0.6499999999999999,1
2014-01-29,XOM-CVX,OLS,knn,reduced,7,2.0872125317282855,1.0,1.0,0.6499999999999999,1
2014-01-31,XOM-CVX,OLS,knn,reduced,7,2.0633621971820806,0.0,0.4,0.6499999999999999,0
2014-02-14,XOM-CVX,OLS,knn,reduced,7,2.1028073583239855,0.0,0.4,0.6499999999999999,0
2014-02-18,XOM-CVX,OLS,knn,reduced,7,2.2104356550060476,0.0,0.8,0.6499999999999999,1
2014-02-20,XOM-CVX,OLS,knn,reduced,7,2.156696520526501,1.0,1.0,0.6499999999999999,1
2014-02-21,XOM-CVX,OLS,knn,reduced,7,2.39072322355324,1.0,1.0,0.6499999999999999,1
2014-02-24,XOM-CVX,OLS,knn,reduced,7,2.453966719736513,1.0,1.0,0.6499999999999999,1
2014-02-25,XOM-CVX,OLS,knn,reduced,7,2.238983028550777,1.0,1.0,0.6499999999999999,1
2014-02-28,XOM-CVX,OLS,knn,reduced,7,2.090482400440848,1.0,1.0,0.6499999999999999,1
2014-03-04,XOM-CVX,OLS,knn,reduced,7,2.1040212681351242,1.0,1.0,0.6499999999999999,1
2014-12-08,XOM-CVX,OLS,knn,reduced,7,2.2133137196424344,1.0,0.6,0.6499999999999999,0
2015-01-13,XOM-CVX,OLS,knn,reduced,7,2.151927128573672,1.0,0.6,0.6499999999999999,0
2015-01-14,XOM-CVX,OLS,knn,reduced,7,2.1071864294268536,1.0,0.4,0.6499999999999999,0
2015-01-15,XOM-CVX,OLS,knn,reduced,7,2.1514766079798906,1.0,0.8,0.6499999999999999,1
2015-01-16,XOM-CVX,OLS,knn,reduced,7,2.363047757762463,1.0,0.6,0.6499999999999999,0
2015-03-20,XOM-CVX,OLS,knn,reduced,7,-2.225694040913702,1.0,1.0,0.6499999999999999,1
2015-04-08,XOM-CVX,OLS,knn,reduced,7,-2.1613187227039403,1.0,1.0,0.6499999999999999,1
2015-07-17,XOM-CVX,OLS,knn,reduced,7,2.2755258368065476,0.0,0.8,0.6499999999999999,1
2015-07-28,XOM-CVX,OLS,knn,reduced,7,2.3435195654990033,0.0,0.6,0.6499999999999999,0
2015-07-29,XOM-CVX,OLS,knn,reduced,7,2.3242192187387487,0.0,0.6,0.6499999999999999,0
2015-07-30,XOM-CVX,OLS,knn,reduced,7,2.306278865200788,0.0,0.6,0.6499999999999999,0
2015-07-31,XOM-CVX,OLS,knn,reduced,7,2.0554755108609952,0.0,0.4,0.6499999999999999,0
2015-08-03,XOM-CVX,OLS,knn,reduced,7,2.5615532205967555,0.0,0.2,0.6499999999999999,0
2015-08-04,XOM-CVX,OLS,knn,reduced,7,2.21034393854649,0.0,0.2,0.6499999999999999,0
2015-08-05,XOM-CVX,OLS,knn,reduced,7,2.6476350572953846,0.0,0.4,0.6499999999999999,0
2015-08-06,XOM-CVX,OLS,knn,reduced,7,2.620970605747155,0.0,0.4,0.6499999999999999,0
2015-08-07,XOM-CVX,OLS,knn,reduced,7,2.4916680308759585,0.0,0.4,0.6499999999999999,0
2015-08-10,XOM-CVX,OLS,knn,reduced,7,2.5996363408176735,0.0,0.4,0.6499999999999999,0
2015-08-11,XOM-CVX,OLS,knn,reduced,7,2.3345304573979564,0.0,0.2,0.6499999999999999,0
2015-08-12,XOM-CVX,OLS,knn,reduced,7,2.5669663253287074,0.0,0.4,0.6499999999999999,0
2015-08-13,XOM-CVX,OLS,knn,reduced,7,2.79983515258519,0.0,0.4,0.6499999999999999,0
2015-08-14,XOM-CVX,OLS,knn,reduced,7,2.559091295615672,0.0,0.2,0.6499999999999999,0
2015-08-17,XOM-CVX,OLS,knn,reduced,7,3.3243900427150663,1.0,0.8,0.6499999999999999,1
2015-08-18,XOM-CVX,OLS,knn,reduced,7,2.764852686560582,1.0,0.8,0.6499999999999999,1
2015-08-19,XOM-CVX,OLS,knn,reduced,7,2.850814272239348,1.0,0.4,0.6499999999999999,0
2015-08-20,XOM-CVX,OLS,knn,reduced,7,2.630570271875891,1.0,0.2,0.6499999999999999,0
2015-08-21,XOM-CVX,OLS,knn,reduced,7,2.7239377644916605,1.0,0.4,0.6499999999999999,0
2015-08-24,XOM-CVX,OLS,knn,reduced,7,2.4155717704652817,0.0,0.2,0.6499999999999999,0
2015-08-25,XOM-CVX,OLS,knn,reduced,7,3.2121943629187726,1.0,0.6,0.6499999999999999,0
2015-08-26,XOM-CVX,OLS,knn,reduced,7,3.7498686696355423,1.0,0.6,0.6499999999999999,0
2015-08-27,XOM-CVX,OLS,knn,reduced,7,3.0448701054400265,1.0,0.6,0.6499999999999999,0
2015-08-28,XOM-CVX,OLS,knn,reduced,7,2.133376067260941,0.0,0.2,0.6499999999999999,0
2015-09-02,XOM-CVX,OLS,knn,reduced,7,2.072752739306014,0.0,0.4,0.6499999999999999,0
2015-09-03,XOM-CVX,OLS,knn,reduced,7,2.2232644763238287,1.0,0.8,0.6499999999999999,1
2015-09-04,XOM-CVX,OLS,knn,reduced,7,2.1583568999143803,1.0,0.8,0.6499999999999999,1
2015-09-08,XOM-CVX,OLS,knn,reduced,7,2.5203914729081216,1.0,1.0,0.6499999999999999,1
2015-09-09,XOM-CVX,OLS,knn,reduced,7,2.4944608706632843,1.0,0.8,0.6499999999999999,1
2015-09-10,XOM-CVX,OLS,knn,reduced,7,2.428038196239848,1.0,0.8,0.6499999999999999,1
2015-09-11,XOM-CVX,OLS,knn,reduced,7,2.4214544432947283,1.0,0.6,0.6499999999999999,0
2015-09-14,XOM-CVX,OLS,knn,reduced,7,2.3090793115766512,0.0,0.8,0.6499999999999999,1
2015-09-28,XOM-CVX,OLS,knn,reduced,7,2.1444967558437624,1.0,0.8,0.6499999999999999,1
2015-09-29,XOM-CVX,OLS,knn,reduced,7,2.1139225449743173,1.0,1.0,0.6499999999999999,1
2016-02-05,XOM-CVX,OLS,knn,reduced,7,2.2044817315370633,1.0,0.6,0.6499999999999999,0
2016-02-09,XOM-CVX,OLS,knn,reduced,7,2.3805400315287275,1.0,0.6,0.6499999999999999,0
2016-02-10,XOM-CVX,OLS,knn,reduced,7,2.076372950147643,0.0,0.0,0.6499999999999999,0
2016-02-11,XOM-CVX,OLS,knn,reduced,7,2.143245439308748,0.0,0.4,0.6499999999999999,0
2016-02-26,XOM-CVX,OLS,knn,reduced,7,2.006722938708829,1.0,0.4,0.6499999999999999,0
2016-09-21,XOM-CVX,OLS,knn,reduced,7,-2.212446565790518,1.0,1.0,0.6499999999999999,1
2016-09-22,XOM-CVX,OLS,knn,reduced,7,-2.1841054349524427,1.0,0.8,0.6499999999999999,1
2016-10-28,XOM-CVX,OLS,knn,reduced,7,-2.5475855050882106,0.0,0.2,0.6499999999999999,0
2016-10-31,XOM-CVX,OLS,knn,reduced,7,-3.4475931385256873,1.0,1.0,0.6499999999999999,1
2016-11-01,XOM-CVX,OLS,knn,reduced,7,-3.715632581873367,1.0,0.8,0.6499999999999999,1
2016-11-02,XOM-CVX,OLS,knn,reduced,7,-3.381577800055721,1.0,0.4,0.6499999999999999,0
2016-11-03,XOM-CVX,OLS,knn,reduced,7,-3.2045723536854163,0.0,0.2,0.6499999999999999,0
2016-11-04,XOM-CVX,OLS,knn,reduced,7,-2.998279114911263,0.0,0.0,0.6499999999999999,0
2016-11-07,XOM-CVX,OLS,knn,reduced,7,-2.7282496063609436,0.0,0.0,0.6499999999999999,0
2016-11-08,XOM-CVX,OLS,knn,reduced,7,-2.550715990278392,0.0,0.4,0.6499999999999999,0
2016-11-09,XOM-CVX,OLS,knn,reduced,7,-2.2326543252096593,0.0,0.2,0.6499999999999999,0
2016-11-11,XOM-CVX,OLS,knn,reduced,7,-2.144272605800954,0.0,0.4,0.6499999999999999,0
2016-11-14,XOM-CVX,OLS,knn,reduced,7,-2.251577011795598,0.0,0.4,0.6499999999999999,0
2016-11-15,XOM-CVX,OLS,knn,reduced,7,-2.2314626480890687,0.0,0.6,0.6499999999999999,0
2016-11-16,XOM-CVX,OLS,knn,reduced,7,-2.7105235416165785,0.0,0.0,0.6499999999999999,0
2016-11-17,XOM-CVX,OLS,knn,reduced,7,-2.7983875077266243,0.0,0.0,0.6499999999999999,0
2016-11-18,XOM-CVX,OLS,knn,reduced,7,-2.9832139684618078,0.0,0.0,0.6499999999999999,0
2016-11-21,XOM-CVX,OLS,knn,reduced,7,-2.7176870888115356,0.0,0.0,0.6499999999999999,0
2016-11-22,XOM-CVX,OLS,knn,reduced,7,-2.7006950104472485,0.0,0.0,0.6499999999999999,0
2016-11-23,XOM-CVX,OLS,knn,reduced,7,-2.653715693729858,0.0,0.4,0.6499999999999999,0
2016-11-25,XOM-CVX,OLS,knn,reduced,7,-2.539363947428009,0.0,0.4,0.6499999999999999,0
2016-11-28,XOM-CVX,OLS,knn,reduced,7,-2.6045573501304378,1.0,0.8,0.6499999999999999,1
2016-11-29,XOM-CVX,OLS,knn,reduced,7,-2.498591864529573,1.0,0.8,0.6499999999999999,1
2016-11-30,XOM-CVX,OLS,knn,reduced,7,-2.471692225328057,1.0,0.6,0.6499999999999999,0
2016-12-01,XOM-CVX,OLS,knn,reduced,7,-2.8049247390805636,1.0,1.0,0.6499999999999999,1
2016-12-02,XOM-CVX,OLS,knn,reduced,7,-2.7562427986465523,1.0,1.0,0.6499999999999999,1
2016-12-05,XOM-CVX,OLS,knn,reduced,7,-2.6190501947951503,1.0,0.8,0.6499999999999999,1
2016-12-06,XOM-CVX,OLS,knn,reduced,7,-2.4550032062151814,0.0,0.8,0.6499999999999999,1
2016-12-07,XOM-CVX,OLS,knn,reduced,7,-2.587172478248811,1.0,0.6,0.6499999999999999,0
2016-12-08,XOM-CVX,OLS,knn,reduced,7,-2.6126705911928756,1.0,1.0,0.6499999999999999,1
2016-12-09,XOM-CVX,OLS,knn,reduced,7,-2.494326035177868,1.0,0.8,0.6499999999999999,1
2016-12-12,XOM-CVX,OLS,knn,reduced,7,-2.148195216791043,0.0,0.0,0.6499999999999999,0
2016-12-14,XOM-CVX,OLS,knn,reduced,7,-2.0129243218965676,0.0,0.2,0.6499999999999999,0
2016-12-15,XOM-CVX,OLS,knn,reduced,7,-2.1009766000574994,0.0,0.4,0.6499999999999999,0
2016-12-16,XOM-CVX,OLS,knn,reduced,7,-2.1816077584241675,0.0,0.0,0.6499999999999999,0
2016-12-19,XOM-CVX,OLS,knn,reduced,7,-2.2871897761939426,0.0,0.2,0.6499999999999999,0
2016-12-20,XOM-CVX,OLS,knn,reduced,7,-2.3073999667140566,0.0,0.0,0.6499999999999999,0
2016-12-21,XOM-CVX,OLS,knn,reduced,7,-2.310322821204737,0.0,0.0,0.6499999999999999,0
2016-12-22,XOM-CVX,OLS,knn,reduced,7,-2.269280167517655,0.0,0.0,0.6499999999999999,0
2016-12-23,XOM-CVX,OLS,knn,reduced,7,-2.224918283612402,0.0,0.0,0.6499999999999999,0
2016-12-27,XOM-CVX,OLS,knn,reduced,7,-2.15413236387462,0.0,0.0,0.6499999999999999,0
2016-12-28,XOM-CVX,OLS,knn,reduced,7,-2.1918073004054355,0.0,0.0,0.6499999999999999,0
2016-12-29,XOM-CVX,OLS,knn,reduced,7,-2.1369071764260266,0.0,0.0,0.6499999999999999,0
2016-12-30,XOM-CVX,OLS,knn,reduced,7,-2.1146478576742127,0.0,0.2,0.6499999999999999,0
2017-01-04,XOM-CVX,OLS,knn,reduced,7,-2.1781579035331275,0.0,0.0,0.6499999999999999,0
2017-01-05,XOM-CVX,OLS,knn,reduced,7,-2.403194555293277,0.0,0.0,0.6499999999999999,0
2017-01-06,XOM-CVX,OLS,knn,reduced,7,-2.305411941140197,0.0,0.0,0.6499999999999999,0
2017-01-09,XOM-CVX,OLS,knn,reduced,7,-2.4779766190784707,0.0,0.2,0.6499999999999999,0
2017-01-10,XOM-CVX,OLS,knn,reduced,7,-2.5773899251063974,0.0,0.8,0.6499999999999999,1
2017-01-11,XOM-CVX,OLS,knn,reduced,7,-2.465076405157804,0.0,0.8,0.6499999999999999,1
2017-01-12,XOM-CVX,OLS,knn,reduced,7,-2.573551062343582,1.0,0.6,0.6499999999999999,0
2017-01-13,XOM-CVX,OLS,knn,reduced,7,-2.560784788079731,1.0,0.8,0.6499999999999999,1
2017-01-17,XOM-CVX,OLS,knn,reduced,7,-2.2664285684223433,0.0,0.4,0.6499999999999999,0
2017-01-18,XOM-CVX,OLS,knn,reduced,7,-2.43803302415367,0.0,0.6,0.6499999999999999,0
2017-01-19,XOM-CVX,OLS,knn,reduced,7,-2.7138681901080335,1.0,0.6,0.6499999999999999,0
2017-01-20,XOM-CVX,OLS,knn,reduced,7,-2.3975765601894112,0.0,0.0,0.6499999999999999,0
2017-01-23,XOM-CVX,OLS,knn,reduced,7,-2.542259588886214,0.0,0.6,0.6499999999999999,0
2017-01-24,XOM-CVX,OLS,knn,reduced,7,-2.6086236300802152,1.0,0.6,0.6499999999999999,0
2017-01-25,XOM-CVX,OLS,knn,reduced,7,-2.6253723065246315,1.0,1.0,0.6499999999999999,1
2017-01-26,XOM-CVX,OLS,knn,reduced,7,-2.4294729090129077,0.0,0.4,0.6499999999999999,0
2017-01-27,XOM-CVX,OLS,knn,reduced,7,-2.039381230047677,0.0,0.0,0.6499999999999999,0
2017-01-31,XOM-CVX,OLS,knn,reduced,7,-2.0126268945512362,0.0,0.6,0.6499999999999999,0
2017-02-01,XOM-CVX,OLS,knn,reduced,7,-2.1483697399279555,0.0,0.4,0.6499999999999999,0
2017-02-02,XOM-CVX,OLS,knn,reduced,7,-2.171650978737134,0.0,0.6,0.6499999999999999,0
2017-02-03,XOM-CVX,OLS,knn,reduced,7,-2.3037861378043534,1.0,0.4,0.6499999999999999,0
